19.22	2.9	13.6	8.6	19.12	60.12	3.75	94.86
20.95	2.33	16.41	9.85	22.32	52.65	3.73	77.73
18.65	2.84	12.9	8.76	23.93	59.23	3.6	91.39
20.39	2.52	16.34	10.22	27.24	56.11	3.34	70.45
19.67	2.16	13.36	10.85	26.72	60.33	3.93	81.76
21.02	2.48	16.11	8.58	25.86	45.28	4.15	76.96
20.4	2.53	12	10.38	16.62	64.16	3.4	80.54
18.36	2.58	14.54	8.1	24.01	61.92	3.69	81.05
18.19	1.88	14.55	9.28	26.47	58.31	3.73	69.26
21.32	2.49	17.08	8.39	27.79	51.72	3.56	85.58
19.17	2.46	14.75	9.78	18.89	66.89	3.4	72.52
21.51	2.6	12.66	9.18	22.38	64.12	3.88	74.1
15.4	2.11	14.34	10.65	22.2	55.08	3.56	75.09
17.32	2.61	14.89	7.76	23.53	64.57	3.09	84.08
17.11	2.43	15.26	7.89	27.76	58.34	3.71	77.32
21.95	2.15	13.09	8.59	21.18	62.4	3.67	81.83
20.82	2.62	14.95	7.49	24.68	55.61	3.71	74.68
21.69	2.57	15.54	8.73	27.92	56.47	3.75	97.58
19.93	2.5	12.87	9.55	26.82	60.85	4.31	75.68
20.95	2.61	14.09	9.26	27	54.86	3.78	80.93
18.1	2.3	16.8	11.92	25.95	53.74	3.8	80.07
17.58	2.2	14.58	8.67	23.21	65.78	3.59	86.77
20.94	2.56	13.11	7.64	23.27	60.2	3.8	65.93
16.21	2.46	15.04	8.11	20.5	61.73	3.51	77.39
20.35	2.52	12.34	9.35	26.56	57.38	3.95	84.34
17.84	2.13	14.44	9.87	26.5	60.1	3.98	83.01
20.04	2.51	15.79	9.11	26.89	55.36	4.11	85.93
22.19	2.66	13.1	10.29	24.02	56.76	3.89	74.85
16.63	2.26	15.5	11.49	24	57.66	3.35	72.6
18.62	2.46	15.35	10.13	30.44	63.66	3.94	61.7
19.55	2.62	13.07	10.39	22.08	54.42	3.71	81.72
21.12	2.4	13.48	11.07	23.86	53.29	3.52	74.34
18	2.34	12.46	8.67	25.58	61.26	3.57	75.87
18.32	2.67	14.38	9.29	25.08	56.92	3.7	76.7
19.33	2.32	16.51	9.22	22.72	66.27	4.23	76.31
23.12	2.4	15.73	9.48	24	64.21	3.68	64
18.79	1.96	14.32	10.04	22.08	58.42	4.01	79.32
16.57	2.45	12.52	8.66	23.55	60.11	3.97	83.08
22.47	2.42	13.88	10.78	20.82	56.45	3.63	89
22.92	2.07	12.54	9.78	22.41	68.32	3.76	69.98
13.8	2.47	14.11	9.04	23.86	57.98	3.9	83.22
19.34	2.29	13.11	9.11	21.13	63.43	3.72	74.97
17.98	2.34	14.84	8.16	23.79	52.08	3.93	76.77
16.59	2.37	13.96	8.82	25.78	60.36	3.63	74.65
20.88	2.3	13.64	10.07	25.5	53.7	3.76	88.64
16.14	2.58	14.41	9.14	22.2	59.81	3.98	72.18
19.34	2.42	14.69	10	20.41	47.44	3.22	77.79
20.23	1.77	11.87	8.09	27.02	58.94	3.25	77.04
20.96	2.59	13.51	8.29	25.73	53.37	3.31	70.26
16.49	2.85	13.15	9.29	26.34	50.22	3.73	77.04
20.77	2.66	12.73	10.21	26.15	55.48	3.88	79.44
20.76	2.31	12.63	8.49	18.19	49.8	3.49	83.33
17.1	2.75	16.83	8.63	22.77	50.92	3.56	60.72
18.34	2.07	14.23	10.27	24.63	53.45	3.36	81.45
20.61	2.32	17.14	10.28	26.32	56.05	3.82	68.44
19.96	2.66	15.78	7.79	24.76	58.73	4.14	69.91
20.96	2.49	13.95	9.16	24.03	51.26	4.26	71.2
14.42	2.39	11.9	9.24	21.99	63.76	3.51	88.79
15.1	2.7	17.41	9.24	27.48	66.84	3.62	88.33
19.83	2.4	17.19	8.32	23.19	53.14	3.85	77.17
18.77	2.27	15.38	8.81	21.68	52.29	3.87	91.84
17.94	2.74	15.55	8.24	27.38	51.67	3.31	87.17
19.85	2.81	14.19	8.81	22.71	54.05	3.42	81.01
18.07	2.78	13.57	10.41	23.47	65.4	3.68	81.22
17.63	2.18	12.69	9.15	23.45	61.46	2.71	75.8
20.23	2.68	12.46	8.83	27.48	52.57	3.83	82.68
14.82	2.5	15.2	7.95	23.73	60.66	3.24	78.69
21.33	2.29	15.87	11.38	21.88	53.39	3.66	90.01
22.77	2.34	13.54	8.54	21.61	65.95	3.25	77.99
16.67	2.28	16.14	8.72	21.13	56.61	3.92	83.15
21.43	2.78	17.09	10.4	21.88	64.9	3.47	78.09
19.39	2.55	13.24	9.82	23.79	55.14	4.45	69.58
18.68	1.94	16.31	9.71	22.69	55.5	3.81	56.91
18.68	2.13	13.74	10.61	22.92	59.87	3.58	82.84
18.91	2.32	13.76	8.38	25.02	55.53	3.62	83.28
19.82	2.34	17.69	9.12	23.44	62.97	3.65	102.93
21.51	2.28	15.36	8.1	25.35	61.81	3.93	80.59
16.72	2.29	15.84	8.87	26.01	54.68	3.64	71.93
20.34	2.61	15.1	8.66	22.24	59.52	3.21	81.59
21.14	2.65	16.08	8.31	25.7	62.08	3.26	84.98
19.6	2.32	15.03	9.29	19.59	59.25	3.55	65.27
19.37	2.3	12.24	9.19	23.11	69.52	3.98	96.58
18.78	2.27	12.67	8.65	24.04	59.51	3.68	76.31
19.17	2.54	15.46	7.33	22.34	54.75	4.23	90.17
19.16	2.36	15.12	7.65	24.09	53.72	3.89	76.81
19.99	2.4	13.35	9.23	20.56	61.7	3.42	78.45
16.5	1.98	14.39	8.03	24.22	66.99	3.87	74.77
16.99	2.54	14.59	9.02	26.98	49.01	3.74	69.05
22.13	2.86	13.13	11.01	24.93	62.47	3.92	83.66
19.17	2.6	15.33	8.38	22.86	52.6	3.67	80.73
17.71	2.38	11.6	8.1	21.83	62.28	3.68	84.78
17.28	2.67	12.06	9.76	20.44	51.57	3.78	86.24
19.11	2.12	13.89	9.08	25.86	53.67	4.18	72.63
16.46	2.3	12.01	9.26	26.22	61.14	3.52	74.36
19.92	1.96	13.05	8.71	27.74	54.1	4.3	63.83
15.48	2.42	12.99	8.65	21.85	66.13	4.1	77.81
20.96	2.4	14.33	9.67	22.69	64.22	3.79	78.69
17.75	2.38	16.58	8.38	28.6	51.08	4.15	79.13
21.25	2.02	15.46	10.79	20.03	66.73	4.02	70.24
23.13	2.55	12.89	9.32	23.74	56.18	3.85	97.57
17.42	2.23	12.93	8.21	24.53	58.47	3.29	76.24
17.53	2.22	16.26	9.24	27.27	58.63	4.19	105.04
19.97	2.45	13.82	8.53	27.04	60.09	4.49	93.03
17.49	2.49	12.31	9.03	25.2	56.11	4.01	80.33
