21.08	64.53	8.88	35.76	4.84	79.88	26.12	22.13
20.33	72.14	8.2	33.21	5.46	64.9	27	19.7
20.12	66.09	9.55	38.34	4.7	65.87	27.29	18.15
22.67	56.13	7.61	32.45	5.03	71.64	27.34	24.82
19.98	64.33	9.57	36.57	4.45	78.39	28.22	20.98
18.82	60.1	9.26	37.02	4.79	79.18	26.18	22.42
20.99	56.26	7.5	37.29	4.51	75.25	25.18	19.73
21.2	79.46	8.69	35.23	5.59	67.61	22.9	22.55
18.06	75.03	7.84	40.26	4.51	64.78	29.94	21.33
24.32	78.93	8.13	37.22	4.43	65.36	27.23	22.02
19.91	61.04	7.92	31.76	4.56	71.61	30.03	19.13
23.45	78.96	7.63	37.86	5.02	73.92	29.81	23.57
24.17	70.85	8.43	34.16	4.83	61.77	25.02	22.59
23.41	64.19	7.88	32.93	4.93	58.63	24.2	21.4
21.32	61.81	11.09	29.35	5.34	55.74	25.17	21.57
22.19	73.86	9.09	34.4	4.71	64.76	22.8	23.47
23.88	64.42	6.6	37.92	6.03	70.65	27.25	23.5
19.53	55.01	8.45	36.96	4.02	66.65	31.44	19.8
25.13	72.75	7.29	37.87	4.95	55.99	28.54	25.55
18.85	67.05	8.96	34.26	4.3	68.25	30.5	24.13
24.02	77.76	7.12	36.4	3.87	68.79	26.22	21.09
21.55	71.1	7.34	37.58	3.48	74.63	26.02	23.7
24.93	67.5	8.34	34.75	4.57	61.43	23.82	21.88
22.01	79.02	7.74	29.01	5.42	70.8	25.47	22.29
23.88	70.1	7.85	42.17	4.36	58.41	29.07	18.91
20.89	80.02	8.09	37.35	4.34	79.4	28.74	20.53
24.67	69.56	7.62	38.05	4.44	71.31	27.44	19.31
21.83	62.77	7.1	37.6	4.99	65.62	29.29	22.93
23.45	72.09	7.65	37.84	4.27	58.24	26.48	25.59
23.54	65.44	8.82	37.83	4.76	72.83	27.97	18.3
20.69	67	7.97	32.32	5.58	82.86	31.59	25.89
21.81	67.43	9.98	32.29	5.45	71.64	25.86	19.91
19.76	79.42	7.84	37.56	4.18	78.81	25.56	22.63
24.45	76.44	8.15	34.43	4.1	75.14	30.91	22.91
21.22	73.04	7.97	36.69	4.46	58.78	25.16	26.83
26.11	66.57	7.81	37.4	4.01	64.59	24.62	26.16
24.52	68.23	8.1	32.71	4.58	64.71	29.55	20.21
20.55	71.72	8.44	37.61	5.37	70.42	23.02	22.1
21.69	70.85	9.99	36.97	4.29	70.8	25.93	21.97
21.67	87.36	9.2	32.1	4.7	72.28	25.03	19.99
23.32	63.2	7.28	31.55	5.28	75.75	23.31	23.55
20.77	59.46	8.07	31.93	5.21	78.31	27.78	22.69
23.68	73.03	9.25	42.94	4.77	59.63	21.91	25.05
26.56	77.08	7.1	43.25	4.96	65.73	22.76	26.27
26.28	63.85	9.1	38.35	4.31	58.85	29.5	22.87
23.58	78.47	9.43	38.24	3.99	57.8	29.22	21.76
26.26	67.43	9.09	36.12	4.81	75.4	24.73	23.86
22.86	59.5	8.38	34.36	5.56	70.37	29.81	22.52
23.04	62.55	8.23	43.59	4.13	62.17	24.06	24.81
23.78	72.78	8.7	39.32	4.8	63.98	21	23.67
20.96	64.41	8.02	33.12	4.37	65.03	22.42	20.04
25.12	74.76	10.31	34	4.82	71.51	22.99	19.52
22.92	69.18	8.65	37.03	4.37	73.13	26.62	23.43
24.99	64.05	8	35.4	3.4	70.57	25.02	23.05
25.1	69.51	7.91	33.21	4.4	59.04	29.73	19.84
24.07	71.8	7.74	38.69	4.3	65.5	25.86	21.58
20.44	69.19	7.22	36.72	4.02	69.66	29.33	22.41
25.77	72.25	8.19	36.04	4.74	56.17	31.12	21.97
18.83	64.2	8.75	33.32	3.52	72.39	25.23	18.94
26.36	65.54	8.95	35.29	4.83	61.62	20.07	19.31
17.12	69.1	7.29	34.16	5.77	66.71	26.65	21.83
23.27	87.76	10.3	33.68	3.69	70.01	27.83	24.15
20.71	62.35	8.82	32.69	3.45	79.85	21.8	26.07
27.88	74.87	7.23	38.93	5.12	69.8	26.8	21.82
18.9	68.57	9.2	34.42	4.83	57.71	27.29	18.67
24.08	54.13	9.27	40.07	3.97	60.75	25.82	24.04
23.18	72.99	8.48	31.59	4.17	66.15	25.8	23.12
21.42	61.63	7.77	39.3	5.08	69.1	25.76	28.28
25.29	69.7	9.03	37.51	4.71	54.14	27.03	24.9
24.93	73.74	7.75	33.87	5.14	67.48	23.4	19.65
24.38	66.34	8.44	32.29	4.49	57.64	28.38	18.66
24.02	76.36	8.46	36.93	5.76	66.49	25.84	18.47
24.65	64.71	9.06	32.61	4.93	73.09	23.3	24.71
20.05	72.09	8.64	31.6	3.99	70.92	24.85	20.53
22.47	69.18	9.14	36.04	4.24	64.28	23.09	19.32
25.55	81.46	8.38	40.35	4.27	63.12	33.89	20.23
25.27	82.44	7.96	37.36	5.21	63	25.67	25.53
19.04	63.84	8.11	34.3	4.19	63.49	26.22	19.73
21.21	70.69	7.88	36.97	4.57	69.84	24.16	22.35
20.65	61.54	7.15	30.82	4.7	68.29	25	23.03
24.77	69.48	8.51	34.28	5.36	73.2	29.29	18.95
21.99	72.61	8.39	37.22	5.81	62.29	27.22	20.47
23.15	81.68	7.85	33.55	3.59	60.38	26.25	19.12
21.05	69.6	7.95	37.77	4.01	67.17	28.11	23.61
21.13	63.2	9.28	32.56	5.28	61.5	26.38	22.63
26.35	70.13	8.35	38.77	4.69	63.54	27.33	18.62
20.74	61.63	7.91	32.42	4.96	55.61	28.23	22.1
21.85	55.16	8.72	35.04	4.8	63.77	27.53	20.92
24.72	75.58	7.39	34.76	4.97	54.99	31.15	22.52
22.58	70.42	8.02	45.64	4.61	69.36	26.96	19.41
23.54	78.34	8.88	35.07	5.26	69.32	24.61	22.09
23.5	64.92	7.86	32.73	4.05	64.18	26.45	23.03
23.69	73.74	8.3	34.38	4.25	59.06	25.17	19.7
22.52	71.49	7.88	37.55	5.26	65.69	29.37	20.97
23.76	70.38	8.06	40.74	5.37	65.6	30.62	23.94
19.33	58.18	7.94	35.81	4.9	62.25	27.45	24.9
20.18	82.24	8.04	43.23	4.42	72.89	26.11	20.58
26.85	61.55	7.56	35.99	4.5	64.31	25.4	24.21
20.37	73.73	7.17	33.38	4.97	67.95	26.68	19.83
20.79	69.79	6.92	33.8	4.89	62.82	25.11	22.42
21.35	65.24	8.2	35.71	4.67	71.56	29.36	27.76
24.82	67.56	8.41	38	4.37	73.93	28.39	25.12
23.37	62.89	10.24	34.35	3.73	69.08	24.13	22.36
19.68	76.55	7.97	30.45	4.92	51.97	26.95	20.93
24.16	79.67	7.86	35.19	4.12	56.37	22.57	22.71
25.22	74.28	9.63	32.5	4.56	63.57	29.35	21.7
21.46	75.34	8.98	37.63	4.97	56.14	28.19	27.6
24.18	67.75	9.04	35.3	4.13	68.42	27.21	20.37
23.8	77.61	6.72	34.04	4.56	84.88	29.76	23.07
25.8	70.66	8.55	40.49	5.09	76.42	25.06	19.81
21.35	62.77	6.99	38.45	4.87	69.42	25.24	21.43
21.34	66.88	8.8	36.28	3.88	70	26.5	22.53
20.26	68.78	6.41	30.48	4.73	70.75	27.81	22.26
19.18	84.36	8.3	35.13	3.64	64.16	26.26	21.03
25.81	69.01	8.49	37.56	5.44	67.67	25.95	25.03
25.86	83.87	8.81	33.31	4.77	64.85	29.67	20.87
25.94	70.46	9.07	32.26	4.6	61.54	23.28	15.58
18.19	59.6	7.67	32.73	5.23	61	26.3	20.2
24.76	70.54	7.25	33.99	4.81	67.94	26.02	22.41
27.16	63.7	9.17	48.69	4.63	57.8	27.58	20.86
22.08	59.55	7.14	40.74	4.89	73.43	26.16	25.81
22.53	74.58	7.76	33.95	4.83	69.32	26.38	22.67
22.82	61.09	8.4	32.67	3.46	68.1	29.17	23.57
18.74	90.55	7.45	38.23	4.01	65.3	25.59	23.29
22.48	62.55	8.46	37.43	4.44	59.36	29.78	21.44
25.17	65.06	7.48	28.57	4.77	56.05	23.78	23.3
25.63	76.42	7.22	35.96	4.09	67.85	26.09	20.29
22.93	75.92	8.1	29.73	4.85	55.75	25.38	23.27
23.98	63.62	8.38	35.34	5.3	57.96	30.82	22.65
20.94	57.22	7.73	33.27	5.57	77.54	23.91	24.58
21.2	60.19	8.7	37.44	4.34	68.08	24.46	22.11
22.01	57.68	7.58	42.94	4.51	74.44	26.42	20.19
20.15	72.05	7.65	34.3	4.83	66.87	21.67	19.55
24.07	71.26	8.48	36.13	4.9	63.9	27.94	24.59
23.21	82.85	8.03	38.49	4.77	59.86	26.72	18.71
27.21	65.11	8.35	39.42	4.66	64.44	32.79	23.67
22.69	76.87	9.32	36.81	4.49	62.38	30.08	18.88
22.18	83.38	6.95	34.5	4.65	79.68	30.45	22.56
21.19	66.38	8.35	33.76	4.5	67.21	31.89	19.08
20.5	64.83	7.77	32.29	4.8	56.89	26.82	18.47
24.69	65.65	8.38	36.14	4.92	71.4	26.58	23.26
18.66	61.41	7.55	30.06	4.66	61.42	27.52	22.52
16.88	65.51	9.34	36.81	4.6	71.14	29.32	25.2
17.97	56.84	8.11	36.62	5.03	62.17	27.25	22.42
19.95	64.48	8.24	34.11	5	64.99	23.07	20.23
20.73	68.69	6.97	35.26	5.53	69.31	27.78	21.1
19.01	66.51	10.54	36.12	4.71	72.38	22.7	19.33
20.5	61.4	8.4	37.14	4.31	62.19	23.64	20.9
18.72	71.56	7.65	32.81	4.71	64.52	32.05	22.15
21.45	66.53	9.78	30.54	3.76	64.49	20.79	24.08
24.81	71.45	9.77	35.13	4	66.96	24.49	23.25
19.94	70.1	8.79	34.9	4.98	63.06	23.47	21.46
20.4	65.63	8.57	37.43	5.08	62.47	31.36	27.35
23.76	66.23	7.92	35.83	4.87	53.78	29.22	23.3
23.85	68.63	7.46	39.71	4.44	73.29	27.98	19.98
19.93	70.31	8.99	34.52	4.32	73.34	22.05	20.22
26.39	75.79	8.17	33.43	5.29	73.29	31.47	25.09
19.82	62.09	7.71	39.51	4.49	71.51	27.9	19.47
22.14	68.76	6.39	38.87	4.37	72.02	27.77	20.64
23.35	65.28	7.6	31.68	4.22	54.04	27.02	22.04
20.47	61.05	7.32	30.59	4	67.4	26.95	26.89
28.43	80.28	8.36	38.5	4.68	76.31	27.65	21.85
20.64	72.81	8.27	38.92	5.34	69.51	27.39	23.74
23.33	68.07	6.66	34.51	4.74	65.07	25.99	22.19
23.05	73.56	7.84	31.49	4.77	77.6	24.1	18.2
26.26	80.41	7.41	40.32	5.26	59.58	25.36	20.62
20.14	67.49	7.42	39.46	4.82	65.64	30.75	21.12
26.11	60.81	8.13	29.53	4.98	75.5	26.94	22.6
21.94	79.63	7.22	33.43	4.35	61.16	27.01	21.66
22.98	71.63	7.1	37.46	4.69	66.73	25.8	22.14
22.29	75.89	8.77	37.37	4.45	55.87	26.88	20.51
24.24	67.32	8.66	34.15	4.79	70.09	26.88	21.27
20.09	73.55	8.52	37	4.75	71.92	23.34	22.66
23.62	66.22	7.71	27.72	4.74	59.36	26.41	23.1
21.81	66.08	8.42	34.71	3.77	65.02	27	20.91
19.79	75.81	7.81	35.83	5.01	67.07	26.27	25.46
23.51	70.43	9.72	36.13	4.75	62.9	26.84	21.48
24.74	74.38	9.43	34.22	4.98	74.18	26.79	22.77
19.02	77.71	7.31	32.11	4.46	61.22	26.86	24.94
20.07	67.8	8.15	36.13	4.82	69.45	29.2	18.25
23.97	73.41	9.38	33.43	3.67	60.46	27.94	19.31
21.64	65.2	8.09	42.92	4.44	61.97	27.37	20.53
20.83	68.26	7.7	27.08	4.92	62.9	25.2	22.34
24.89	81.83	7.6	32.44	4.45	65.79	22.12	22.29
23.62	67.97	7.26	37.24	4.35	60.28	25.25	21.45
26.15	65	8.01	39.57	4.48	65.3	25.63	21.87
23.32	72.03	7.59	32.12	4.6	68.98	27.57	23.44
19.39	72.71	7.91	35.44	4.44	56	27.56	23.33
21.06	65.54	8.86	30.73	5.31	66.28	25.39	25.56
26.2	75.36	7.37	33.39	4.47	60.99	29.82	22.37
22.49	61.93	7.84	39.45	4.04	64.43	28.75	21.87
22.45	71.31	8.02	35.22	5	60.41	24.79	19.93
23.56	55.31	9.17	28.6	6	60.34	22.85	24.93
26.09	74.52	7.55	29.54	4.69	68.37	26.67	22.61
22.97	68.1	8.41	36.05	4.6	65.99	26.87	20.91
28.26	72.05	6.41	35.79	4.93	65.42	28.98	23.67
25.03	73.08	7.73	38.84	4.44	73.38	28.85	24.06
25.66	66.41	8.03	38.14	4.92	61.96	21.24	21.86
19.47	68.99	8.1	37.51	5.26	66.59	24.66	20.4
18.65	71.96	8.5	36.96	4.45	60.95	27.26	20.38
22.15	70.13	8.64	33.66	4.55	68.72	28.09	23
21.56	65.33	8.44	35.99	4.89	76.26	27.08	21.12
21.52	62.98	7.68	36.69	4.57	73.45	27.19	21.81
20.41	62.48	7.3	30.15	4.13	64.37	25.01	17.42
23.71	70.63	7.75	35.83	4.17	66.33	28.99	16.58
19.65	78.66	9.17	34.09	6.41	60.01	28.54	17.3
24.78	70.86	9.01	32.14	4.53	66.84	26.98	25.19
24.62	75.14	8.66	31.67	4.22	80.36	25.08	19.33
23.36	63.98	8.01	34.18	4.55	71.44	30.15	25.32
21.75	79.59	7.31	36.19	4.88	63.52	20.69	22.5
21.21	65.6	8.67	29.08	4.97	71.11	28.39	22.4
28.23	66.63	8.72	33.34	5.13	66.33	26.59	21.14
21.57	68.24	8.35	39.71	4.14	67.2	25.36	24.13
22.54	65.91	8.22	38.51	5.03	69.11	31.93	21.51
21.63	67.31	8.39	34.21	3.71	64.09	24.24	21.58
19.78	74.37	7.75	32.38	5.1	59.41	26.12	22.44
26.09	70.06	7.85	36.26	5.18	74.89	24.46	22.24
22.98	55.67	8.94	36.32	4.43	77.09	28.13	24.7
21.53	71.09	8.89	37.76	4.82	68.95	26.31	23.12
28.97	84.46	7.62	26.89	5.29	59.84	21.37	21.51
20.98	74.57	9	38.13	4.96	70.57	22.54	23.21
26.46	62.26	7.75	32.86	4.77	58.6	26.98	24.45
21.18	58.64	8.44	29.13	4.46	60.8	30.16	21.51
26.43	53.82	6.46	32.94	4.54	64.96	25.1	22.16
20.82	64.9	8.66	33.46	3.97	70.01	31.56	21.75
23.83	74.46	7.28	35.62	4.23	70.42	26.88	23.94
22.51	76.51	8.47	38.1	4.21	58.04	26.93	23.65
21.41	75.74	8.87	31.95	4.24	69.44	24.4	21.47
25.94	74.67	8.19	39.16	4.31	56.99	23.62	27.73
18.1	69.35	7.03	37.89	4.97	62.62	25.66	20.56
19.92	67.9	6.95	41.37	4.2	62.32	22.53	20.85
18.65	67	9.76	39.16	4.14	58.62	23.07	19.87
22.26	68.21	7.95	38.1	4.57	64.22	24.34	20.21
20.62	67.31	9.09	37.6	4.81	71.11	28.69	19.23
19.08	76.61	7.73	36.96	4.56	66.07	26.61	22.62
