20.23	44.73	2.23	61.46	11.84	27.96	21.69	43.76
21.95	49.18	2.55	82.13	9.91	23.74	20.44	47.57
22.82	36.48	2.16	65.69	10.14	23.66	25.62	40.03
23.45	45.49	2.3	59.08	10.42	29.82	23.61	39.9
21.15	46.15	2.69	66.12	13	29.08	26.52	39.79
20.8	40.5	2.14	76.47	10.49	32.75	25.64	49.97
20.55	44.85	1.98	79.13	11.16	27.72	21.08	49.08
22.38	41.47	2.48	62.98	10.98	30.29	22.96	44.01
22.85	35.64	2.55	62.3	10.37	24.52	21.5	39.71
18.2	41.53	1.94	62.84	8.23	27.77	21.04	42.11
22.76	46.06	2.19	61.1	9.07	28.56	26.51	48.67
19.06	44.63	2.64	64.97	11.97	26.5	25.24	45.61
25.25	48.94	2.35	60.13	11.61	32.15	25.78	49.2
21.67	40.62	2.45	65.51	11.96	28.79	22.05	41.03
19.5	39.14	2.06	65.08	11.13	24.93	21.96	43.85
27.56	46.12	2.09	66.77	10.58	25.26	19.3	45.3
21.77	40.07	2.42	71.7	10.5	29.84	28.49	43.19
21.44	43.78	2.8	62.48	10.41	28.86	22.96	35.71
23.28	37.51	2.34	58.59	11.17	27.63	24.7	49.38
21.58	46.76	2.04	60.98	10.43	24.69	19.57	39.77
19.57	39.53	2.27	64.29	11.32	25.28	26.53	48.33
21.63	40.42	2.34	63.57	11.11	27.64	23	47.9
22.28	42.55	1.93	64.28	10.8	28.9	22.7	34.17
21.14	43.86	2.58	66.32	10.45	28.38	21.57	41.52
23.65	44.86	2.06	60.7	12.47	31.11	23.09	42.7
21.63	47.71	2.56	63.01	10.84	27.69	24.38	49.26
25.61	36.28	2.35	61.48	10.72	25.81	20.08	41.47
21.19	40.09	2.08	55.98	10.23	29.61	21.08	41.38
21.71	48.87	2.4	58.67	9.8	26.07	23.23	41.34
22.68	41.19	1.96	58.93	10.65	30.13	20.91	50.76
24.32	37.46	2.45	76.49	12	30.77	21.22	48.78
29.55	37.06	2.55	59.39	10.6	26.28	19.81	36.97
28.13	44.11	2.44	54.79	10.24	31.68	24.3	38.38
21.13	44.67	2.03	60.69	12.27	30.39	25.85	46.38
23.98	43.48	2.36	57.45	8.69	25.23	23.47	39.66
19.56	39.81	2.05	58.73	11.85	26.13	21.66	47.62
24.98	44.02	2.07	65.62	10.18	26.71	22.74	49.74
20.44	41.52	2.41	66.35	11.55	28.71	21.78	48.55
22.74	39.58	2.4	77.09	11.18	30.57	20.3	44.34
22.54	52.04	1.84	68.45	11.68	25.18	22.39	42.99
21.83	47.71	2.19	53.86	11.63	32.11	22.78	40.33
18.41	46.85	2.45	66.62	10.75	30.37	20.99	45.78
22.78	46.57	2.7	55.23	10.89	32.77	20.8	47.32
20.66	45.69	2.19	69.24	11.04	28.76	21.32	38.88
21.76	44.79	2.44	68.26	10.8	26.43	20.21	47.09
19.9	44.2	2.45	71.6	11.07	23.13	25.14	55.86
22.94	43.05	2.42	61.4	10.15	25.35	23.74	45.23
22.89	43.49	2.23	58.39	11.61	26.5	23.34	45.2
23.01	50.21	2.5	53.94	12.01	24.47	20.58	48.46
22.11	47.77	2.48	72.98	9.91	25.07	19.29	45.11
21.95	45.62	2.63	65.95	11.03	27.37	23.1	40.72
23.14	40.42	2.31	63.06	10.51	27.9	21.68	41.6
21.26	44.3	2.51	55.6	11.51	31.37	21.61	41.49
25.54	39.73	2.54	60.43	10.09	27.88	20.92	41.41
21.36	45.9	2.14	69.21	9.7	33.37	21.75	50.07
20.01	40.84	2.25	61.44	11.9	26.67	18.84	43.77
27.27	38.1	2.32	57.26	9.07	28.4	21.89	49.69
20.8	39.57	2.18	62.09	9.91	26.39	22.87	43.73
19.65	44.08	2.33	66.2	9.58	31.2	18.47	43.09
18.3	36.08	2.14	64.17	10.4	25.54	23.96	39.01
22.22	45.07	2.2	52.85	10.05	32.51	20.19	42.7
28.55	42.72	1.89	65.26	10.45	26.52	24.09	40.74
19.95	39.72	2.09	53.43	10.04	32.07	21.72	44.68
