36.7	21.0	19.7	27.0	20.6	21.1	20.1	49.0	
19.1	12.8	29.3	16.7	21.2	41.7	27.1	15.7	
26.4	29.7	28.5	31.7	15.6	28.8	15.3	18.6	
16.9	21.2	16.1	26.8	11.9	23.5	30.4	21.6	
57.3	46.6	25.4	20.9	20.2	32.1	22.4	24.7	
39.3	66.2	51.5	44.5	38.4	42.2	41.4	22.2	
49.1	36.0	30.5	26.4	37.2	23.7	37.8	45.0	
27.4	46.1	35.5	41.9	31.8	19.2	32.5	38.5	
19.2	30.7	19.0	27.4	33.6	19.7	35.7	27.7	
48.9	68.3	66.4	24.5	38.7	44.0	41.7	49.8	
26.6	22.6	43.4	35.5	27.7	25.9	34.6	21.3	
35.2	46.0	35.8	30.5	29.3	26.9	26.4	44.4	
44.8	36.9	36.7	15.7	22.9	35.3	28.4	37.1	
44.1	40.1	39.5	45.7	40.5	27.7	53.5	45.2	
18.9	18.6	24.8	32.9	30.2	22.9	23.2	22.8	
26.8	44.3	33.8	32.2	44.3	41.3	29.3	33.1	
41.3	46.7	39.2	46.8	43.2	21.6	36.1	47.4	
51.1	42.0	36.2	49.2	25.8	53.9	27.5	47.6	
43.6	24.0	25.3	25.2	18.8	22.0	25.6	49.4	
76.0	54.6	45.4	44.5	49.4	60.3	50.5	51.2	
39.9	53.2	33.5	38.2	30.8	20.2	52.6	52.0	
38.5	44.8	45.4	47.2	34.1	34.3	54.4	51.8	
43.1	45.1	58.0	76.8	65.0	47.9	39.6	39.0	
32.6	30.2	43.1	39.3	27.0	62.5	21.3	31.8	
31.3	73.1	29.2	33.6	40.8	18.5	57.8	35.6	
18.6	31.0	45.2	26.6	75.1	33.0	33.8	32.3	
20.4	20.9	31.9	16.1	32.3	17.0	24.7	40.8	
23.1	25.9	36.1	39.7	22.6	17.4	47.9	26.1	
24.1	28.0	47.9	24.5	42.7	33.7	35.7	33.6	
20.3	39.0	24.1	42.3	61.2	36.8	43.1	21.1	
32.1	10.9	30.8	29.3	22.8	27.3	16.7	27.0	
63.8	58.2	67.2	80.7	57.2	38.2	59.2	92.7	
28.8	22.5	26.7	34.9	15.4	16.3	10.7	23.5	
31.2	24.4	31.3	28.8	20.5	19.6	15.7	19.4	
24.1	33.5	51.3	25.9	33.0	29.0	26.0	16.5	
52.9	23.7	28.4	27.2	35.0	28.0	54.8	31.9	
22.5	8.8	26.2	14.4	35.0	22.8	20.6	23.0	
84.5	43.2	45.9	69.4	49.6	81.7	47.3	76.2	
44.3	25.6	23.8	32.0	33.9	24.0	61.9	28.6	
45.3	33.2	65.8	43.6	38.0	46.4	42.8	39.0	
19.3	44.9	13.6	14.5	27.4	22.3	26.8	54.3	
36.5	31.1	31.6	41.8	28.5	43.1	28.9	17.6	
42.9	47.5	28.8	40.3	19.0	35.7	19.3	46.4	
39.5	60.3	22.4	43.3	38.1	47.8	41.2	44.5	
60.4	44.9	47.2	30.4	51.1	55.4	47.6	56.7	
30.9	60.3	50.5	81.3	37.8	37.8	51.7	20.2	
39.0	93.3	36.4	43.5	51.9	69.5	34.2	45.1	
50.1	84.6	47.6	50.4	30.7	34.3	51.6	38.4	
29.0	49.4	40.5	43.2	46.3	26.8	50.7	42.3	
19.6	28.7	21.9	20.4	21.7	21.1	21.6	14.5	
42.7	44.7	27.9	37.6	36.2	44.3	44.0	46.1	
17.4	20.9	24.4	21.5	25.5	31.2	30.5	35.1	
55.8	52.0	44.4	37.2	40.2	38.7	63.1	40.0	
78.0	51.6	67.3	48.6	46.8	28.7	51.1	29.5	
50.2	29.3	20.5	15.6	43.8	28.2	36.3	44.8	
35.0	19.9	34.5	31.8	21.9	22.9	31.9	20.1	
30.9	51.6	36.0	42.3	43.2	37.0	35.8	22.7	
23.7	35.1	44.0	54.7	35.8	49.7	40.0	39.2	
37.8	37.5	33.8	40.1	46.1	40.5	63.5	31.3	
33.0	39.8	36.4	31.1	33.4	52.6	32.5	38.4	
50.0	25.4	29.8	57.4	41.8	45.1	25.6	47.5	
21.8	24.9	26.6	65.5	40.5	21.7	24.4	23.8	
46.7	37.4	62.7	47.7	42.2	39.3	26.6	33.7	
49.8	45.9	24.3	43.7	18.5	28.2	34.7	40.2	
28.5	23.5	24.5	23.4	22.9	19.4	30.5	15.9	
15.8	20.1	22.0	11.5	17.4	27.1	29.4	15.2	
25.9	18.8	21.6	23.4	23.1	21.9	12.0	30.2	
46.2	41.0	49.0	61.1	41.3	43.0	74.4	37.1	
54.0	59.5	32.7	54.2	28.4	51.1	50.6	47.6	
37.2	36.4	38.2	48.7	35.2	25.8	31.0	34.4	
19.8	16.6	32.9	25.8	26.0	25.0	25.4	31.8	
39.8	36.8	54.5	44.7	49.4	50.9	58.4	30.8	
57.1	39.8	69.9	33.7	26.1	56.5	30.1	37.0	
48.1	26.6	39.3	42.3	47.3	49.6	33.9	45.5	
25.8	22.2	26.1	20.9	33.1	19.5	20.8	28.5	
59.3	36.3	41.1	33.9	52.3	27.3	54.5	35.0	
42.3	53.3	31.7	23.7	51.4	43.2	42.5	53.4	
