24.8	20.4	24.2	13.5	24.1	23.2	17.5	18.1	
53.5	43.1	34.1	30.7	42.6	31.2	34.6	60.7	
34.7	34.2	21.3	49.2	29.6	20.8	25.4	20.8	
43.6	39.4	25.8	34.0	31.4	30.5	54.1	36.7	
60.0	44.8	47.1	48.4	57.3	51.3	42.2	59.4	
74.4	35.7	45.7	40.1	25.0	51.8	37.6	26.5	
42.6	15.3	38.3	29.3	39.9	25.3	28.1	28.2	
46.2	40.2	43.2	54.7	64.8	37.1	49.8	54.0	
35.5	31.9	37.8	47.6	39.3	44.9	50.2	26.2	
23.8	25.5	18.2	20.0	24.5	32.6	14.8	19.0	
19.5	16.2	10.9	16.4	20.5	17.8	16.0	13.0	
37.8	56.8	39.6	90.4	41.5	41.5	24.9	52.1	
55.0	39.0	69.9	25.5	67.1	60.6	41.1	52.5	
28.8	17.9	15.4	18.5	6.2	19.9	16.8	20.0	
73.6	70.7	55.3	68.5	56.7	34.6	43.3	40.3	
78.4	107.0	66.5	80.4	96.1	65.7	101.5	101.1	
28.8	33.9	19.4	35.7	23.4	41.9	32.5	33.4	
44.5	38.4	40.0	32.8	27.9	25.7	25.8	46.3	
32.2	21.7	24.3	42.9	31.8	34.8	27.7	47.4	
30.5	21.4	24.4	28.7	12.5	20.0	24.5	35.7	
45.6	60.1	47.6	42.6	53.8	52.4	29.5	30.4	
21.7	17.5	23.9	20.1	16.2	19.4	12.1	29.9	
41.9	27.2	38.0	60.6	28.6	32.3	24.7	28.5	
22.3	16.2	21.1	11.3	19.1	14.0	20.0	13.0	
23.9	51.7	27.2	19.7	28.6	26.8	29.3	27.9	
26.6	42.2	29.6	27.2	77.4	77.9	49.4	43.4	
18.1	15.4	36.1	18.1	23.5	25.1	21.3	17.7	
28.7	26.6	28.9	47.3	27.9	30.0	39.2	22.7	
78.7	66.0	28.5	42.5	37.0	63.2	55.6	68.0	
56.0	42.8	52.4	66.3	59.6	30.6	77.6	55.1	
46.6	54.4	14.9	60.7	27.3	48.5	43.2	46.0	
37.6	42.3	32.7	35.9	31.0	13.7	34.5	38.4	
19.1	22.1	15.7	15.1	11.9	26.1	13.1	20.5	
35.3	51.2	60.1	62.7	45.5	55.7	48.3	46.9	
22.3	25.2	47.3	24.9	25.7	24.5	13.8	27.2	
21.1	67.8	50.4	57.2	65.5	54.7	57.7	43.2	
39.0	33.5	49.7	32.9	41.4	23.6	36.3	51.7	
21.2	18.8	18.4	17.7	24.2	20.6	19.2	27.6	
38.8	52.2	45.7	53.3	57.9	34.4	57.8	31.0	
20.4	30.2	23.6	27.1	26.7	25.3	20.5	36.2	
26.9	68.1	75.5	55.8	42.6	57.1	34.7	43.2	
33.4	32.2	30.2	25.0	49.6	32.8	36.2	43.9	
52.6	57.8	28.0	41.7	25.7	34.1	39.7	57.3	
51.7	54.2	100.8	53.9	72.9	58.0	89.8	59.1	
39.4	32.7	45.4	34.8	21.6	24.0	36.2	19.3	
29.1	21.3	28.7	28.0	22.9	15.6	19.6	29.0	
73.0	34.3	31.8	65.4	34.1	25.2	44.1	58.2	
22.7	31.7	25.9	32.1	18.2	34.7	22.7	24.5	
22.2	15.5	54.3	30.4	27.7	41.4	30.5	52.5	
38.3	44.3	35.2	31.1	21.0	38.3	36.4	40.3	
52.7	37.7	38.9	51.0	19.7	25.0	37.8	36.6	
37.9	32.7	28.7	32.1	18.3	21.2	23.6	26.3	
10.5	20.9	17.8	14.9	15.6	14.4	16.3	17.0	
39.3	36.3	53.6	49.1	26.1	52.4	30.4	58.3	
26.8	27.1	37.9	32.2	36.4	40.8	17.1	35.1	
25.7	50.1	36.9	34.5	30.8	55.0	65.4	22.4	
21.4	20.3	17.6	34.0	29.8	40.7	20.1	26.9	
23.3	24.2	33.2	10.0	18.1	17.5	30.0	22.2	
68.5	43.2	47.3	57.5	49.5	39.9	37.9	38.0	
31.0	24.0	14.8	47.0	29.6	17.1	15.1	21.3	
26.3	40.1	30.9	35.4	33.5	42.2	54.8	30.6	
22.4	17.6	29.3	36.6	31.0	33.6	24.2	34.4	
37.2	28.4	20.9	26.8	41.7	41.4	37.4	52.0	
42.2	34.4	37.5	18.9	16.3	27.7	14.9	27.6	
40.5	38.3	30.5	26.5	26.3	27.4	16.9	31.2	
45.2	34.8	44.1	39.0	33.1	87.5	63.0	18.4	
23.8	29.6	26.9	40.3	27.6	27.9	28.5	37.5	
28.3	36.1	27.0	56.6	25.2	31.4	33.2	37.2	
22.1	48.2	27.5	25.0	25.2	24.6	23.7	17.5	
37.3	62.6	44.3	46.1	94.5	33.1	40.4	41.9	
38.2	32.9	58.3	34.0	22.7	22.2	26.6	46.4	
36.5	36.8	13.6	31.0	16.3	33.6	35.5	24.9	
51.3	16.8	18.8	24.6	33.9	18.5	17.6	19.0	
57.4	42.5	39.6	35.9	71.7	32.2	52.8	50.4	
19.5	34.9	48.7	26.0	36.2	32.2	38.6	34.0	
29.4	17.1	24.0	21.3	14.1	14.6	24.5	21.6	
79.2	44.5	27.8	44.3	54.5	65.2	47.4	34.1	
34.7	17.5	38.3	42.0	45.6	40.5	17.3	25.9	
34.1	29.2	30.8	33.1	34.4	57.6	44.6	43.9	
52.5	26.8	31.7	43.1	39.1	41.9	29.7	49.0	
24.9	43.3	34.9	26.2	28.6	40.5	28.0	44.1	
17.2	20.1	24.9	25.2	25.6	17.1	31.0	16.6	
26.1	48.3	39.0	51.2	39.0	28.9	41.9	29.2	
30.8	29.0	49.0	19.1	33.9	31.6	35.4	28.8	
43.9	29.0	22.1	23.6	42.0	26.3	32.4	29.6	
24.7	34.1	34.6	27.5	26.6	22.1	15.7	24.0	
34.7	33.1	32.2	25.5	38.3	45.7	23.5	32.9	
31.9	38.7	47.0	31.8	46.8	25.0	28.4	21.6	
13.0	25.2	19.2	43.7	18.8	24.0	21.0	17.8	
37.9	86.3	47.8	73.6	50.5	54.2	42.4	50.3	
18.6	24.0	31.3	23.8	30.1	31.1	22.2	23.2	
31.2	37.1	38.0	23.3	29.7	24.0	28.5	31.2	
22.0	35.6	43.8	24.4	33.5	47.3	41.4	30.8	
55.8	49.1	71.7	71.3	46.8	74.2	59.5	84.9	
19.0	22.5	23.8	23.4	19.9	27.2	26.6	43.1	
34.1	43.4	38.8	54.3	39.3	44.9	50.7	39.9	
25.1	35.7	51.7	37.6	38.6	53.1	43.5	20.6	
45.8	38.2	70.4	24.5	24.1	34.8	42.6	33.9	
12.6	12.6	23.8	7.1	20.7	12.7	10.2	23.4	
42.5	24.9	37.5	46.1	54.5	31.4	40.3	24.4	
48.5	39.0	36.3	51.5	49.5	37.7	34.8	51.5	
70.2	34.0	51.1	43.7	53.1	49.4	43.4	40.1	
29.6	24.7	44.2	48.0	37.6	63.9	50.7	44.8	
23.5	32.6	28.4	37.1	43.5	19.5	37.1	31.3	
38.7	19.3	44.0	44.3	44.7	28.2	32.1	38.6	
40.1	58.2	54.8	32.0	16.9	46.0	43.3	40.9	
11.3	28.2	32.3	13.2	20.0	21.6	18.9	17.4	
30.4	40.3	22.8	44.9	16.4	39.3	23.8	15.5	
57.2	41.2	32.7	26.1	55.4	39.0	37.1	57.6	
44.5	45.0	54.1	30.5	44.1	23.9	65.9	63.3	
38.4	38.4	54.2	53.4	46.0	34.0	74.4	55.0	
27.0	32.7	28.3	32.8	18.0	23.1	23.5	21.1	
42.5	37.6	38.1	38.1	30.7	47.9	61.2	34.2	
27.6	44.3	22.3	50.6	40.2	29.0	27.3	56.1	
64.7	29.2	31.0	51.1	36.6	28.7	33.8	36.1	
21.8	24.8	32.1	23.0	25.7	31.1	23.4	36.1	
37.7	45.0	38.2	25.1	40.7	43.1	24.9	32.5	
