3.32	60.25	61.03	20.82	3.97	11.39	13.17	9.02
94.05	14.18	83.17	150.39	196.2	259.5	100.82	202.53
31.39	33.42	6.02	21.07	38.57	14.73	40.09	42.04
17.09	6.02	5.82	35.61	2.97	19.81	4.24	22.74
1.08	1.03	1.15	5.94	1.68	2.09	4.73	1.45
8.14	14.55	24.23	12.97	26.63	3.89	39.65	25.69
70.36	42.8	35.63	46.05	2.42	30.98	15.7	47.23
1.19	2.66	1.91	3.25	1.58	2.72	1.43	1.81
3.73	28.16	13.83	16.86	24.95	15.92	27.45	11.22
6.92	42.66	31.83	61.91	41.12	2.38	12.23	20.86
69.46	7.91	177.67	25.66	72.17	56.19	132.74	3.08
15.16	15.77	33.15	7.18	21.14	4.16	51.34	30.93
8.26	9.26	10.23	8.6	7.84	1.6	4.53	1.96
9.78	200.67	44.5	55.26	95.27	35.65	107.11	351.73
31.54	31.83	18.55	99.19	11.25	32.28	56.41	20.59
2.33	4.09	4.44	3.45	1.6	4.64	7.2	6.88
30.66	50.43	32.02	47.04	10.6	2.56	14.42	26.46
18.08	54.38	10.33	20.19	39.61	8.85	29.85	35.31
41.93	50.6	33.11	4.59	141.75	106.66	195.62	30.16
12.45	7.4	7.14	10.36	2.63	3.45	2.16	12.12
11.11	47.88	24.6	16.16	6.19	85.78	24.85	15.36
11.16	18.25	2.06	2.22	13.51	5.71	19.18	11.73
115.16	50.25	41.89	14.54	32.57	2.03	126.39	104.88
28.73	98.32	42.82	9.51	45.83	35.55	87.19	36.27
67.63	14.29	130.82	6.55	68.32	21.47	67.27	42.48
1.59	18.27	7.12	1.76	9.72	1.99	11.77	9.15
3.88	11.69	2.89	18.1	10.21	1.82	3.23	18.81
7.09	7	2.37	7.2	1.27	5.25	1.2	14.08
8	2.93	4.79	8.84	4.74	15	8.61	2.01
28.23	128.21	47.78	24.38	22.09	130.66	140.82	191.19
7.12	9.96	6.67	2.08	6.53	13.08	2.12	5.65
18.59	4.16	1.45	10.87	19.59	4.61	9.91	9.77
15.04	6.92	10.68	16.35	17.91	6.52	15.48	4.09
19.08	32.48	19.62	8.94	99.05	96.61	67.27	47.79
7.15	8.07	2.01	2.73	119.09	39.28	3.59	68.92
4.18	37.5	14.39	15.15	46.22	11.47	32.74	7.46
217.74	46.65	66.62	68.38	152.93	242.22	171.15	169.3
1.86	1.12	1.2	2.57	2.62	1.01	2.78	2.06
77.45	39.85	39.83	214.55	31.98	21.74	340.42	88.54
2.44	5.29	1.14	5.15	2.99	3.45	1.02	1.5
