99.14	20.22	15.72	24.83	12.49	48.26	19.6	5.78
16.22	22.72	28.18	9.92	47.7	5.45	30.02	67.14
46.42	4.56	29.52	74.46	22.05	88.14	10.88	91.79
6.13	26.94	106.42	4.16	19.65	15.42	21.67	150.34
34.34	26.38	24.98	6.31	14.27	13.11	64.67	88.63
3.03	3.31	28.09	7.04	7.65	9.72	11.91	5.36
54.2	38.92	169.93	388.02	109.18	73.45	128.4	38.09
12.61	66.97	21.03	7.99	73.33	122.8	9.97	23.96
5.65	1.45	2.43	5.25	16.52	2.74	3.17	1.34
93.68	5.71	121.6	52.05	50.93	96.46	78.49	13.08
9.28	1.92	34.21	4.6	24.76	6.31	1.25	1.88
20.73	23.61	2.23	6.8	43.27	12.01	14.61	3.86
7.86	1.72	4.37	19.45	9.94	4.16	16.33	16.92
4.32	1.61	3.24	2	4.3	3.72	3.32	6.56
11.48	11.18	2.17	1.84	16.25	10.52	3.79	1.32
67.16	3.29	114.3	75.63	93.03	201.41	180.47	27.42
1.44	3.57	3.88	1.88	2.58	1.92	1.44	7.72
8.28	7.71	6.12	2.92	6.62	8.47	6.56	7.57
20.53	12.99	5.61	8.62	12.97	1.75	28.42	3.64
14.52	26.03	212.56	115.6	17.76	22	92.98	5.16
401.48	199.77	116.5	38.54	183.6	187.85	55.39	14.28
28.45	71.16	48.36	18.76	109.56	54.63	2.76	31.11
11.85	25.26	9.54	166.64	65.05	9.21	4.92	43.76
2.61	73.59	64.55	38.44	101	23.69	11.49	37.69
187.93	91.75	94.9	8.21	2.95	46.92	21.35	17.98
131.81	328.64	67.51	46.4	131.48	71.72	191.82	387.26
168.06	193.04	34.81	13.05	40.46	218.04	67.87	65.65
15.5	77.28	157.09	107.05	23.36	12.52	29.22	54.36
7.01	68.69	4.46	53.75	16.39	7.64	16.93	55.21
67.24	29.55	3.18	1.22	52.5	94.92	37.06	23.64
5.73	4.59	3.49	4.69	2.37	3.46	6.89	2.9
35.16	96.81	8.3	63.61	5.15	172.12	39.65	40.1
6.92	7.18	6.85	8.59	2.04	6.65	1.96	8.21
59.18	12.02	21.83	6.01	7.41	18.64	26.23	5.07
33.68	37.89	50.95	14.66	53.82	10.17	19.18	31.49
32.95	13.05	30.18	15.04	39.28	2.22	12.6	42.34
56.6	14.27	4.39	17.6	23.1	26.44	13.92	15.94
3.03	3.58	2.31	9.83	7.21	13.86	2.41	8.45
13.66	33.49	9.38	15.01	8.72	16.29	13.51	1.25
37.52	28.29	26.06	5.31	23.25	47.19	56.97	46.4
41.47	41.29	19.93	12.56	80.65	18.37	12.64	55.7
5.3	16.78	16.22	10.58	6.2	8.39	20.42	6.64
7.56	5.42	7.53	1.57	5	4.09	4.29	1.86
16.89	66.98	16.29	16.5	6.39	40.5	29.56	12.78
1.44	1.3	3.92	1.52	1.42	1.27	6.77	3.21
58.81	85.79	101.01	54.72	44.22	4.74	63.96	28.83
56	26.08	55.54	18.51	65.52	44.88	83.61	69.54
90.39	87.65	8.03	67.56	65.55	17.61	70.56	57.96
11.43	6.89	16.82	16.04	14.02	4.51	4.03	5.77
9.57	5.31	2.6	3.76	7.34	2.76	1.88	2.52
6.23	35.18	11.4	11.75	17.14	7.42	14.38	23.26
1.31	2.68	7.01	3.28	3.09	2.48	1.43	2.1
13.06	6.4	7.64	4.84	6.71	8.02	18.45	3.77
43.63	3.77	8.85	29.24	42.66	22.06	47.78	26.4
59.94	10.58	34.67	9.91	3.92	6.98	21.57	7.64
1.72	2.89	1.37	1.65	6.5	6.58	2.48	14.98
21.39	5.3	3.72	6.04	31.38	30.32	40.68	33.98
8.68	13.3	3.4	7.93	2.13	2.45	22.63	17.06
28.37	11.84	34.13	1.54	47.78	19.82	19.8	10.93
28.42	66.37	33.56	24.75	85.88	55.37	6.1	36.66
3.13	8.49	3.6	1.33	8.12	1.04	2.68	7.14
32.75	11.69	4.79	14.42	11.88	15.18	122.03	59.9
2.06	10.74	16.74	58.28	14.73	14.02	28.33	6.54
53.8	83.81	45.65	18.39	27.59	96.56	16.06	99.19
65.05	140.3	6.36	57.02	40.45	86.07	69.16	46.76
24.58	6.56	17.36	18.57	5.65	2.52	2.93	22.89
1.87	1.25	3.83	2.34	1.81	2.2	2.92	7.87
1.14	4.06	1.56	11.08	9.11	3.47	2.7	4.14
8.91	3.02	9.13	1.35	2.94	6.8	4.38	5.26
63.92	25.06	25.57	17.81	59.9	16.26	71.71	35.76
15.88	5.56	2.12	6.5	4.66	6.06	6.1	39.83
5.17	19.12	5.91	23.92	2.6	38.02	3.03	8.87
2.16	4.3	75.66	11.03	5.17	12.79	55.11	4.83
13.14	47.66	7.36	84.12	32.82	57.15	49.36	94.71
28.31	65.4	38.71	158.75	99.51	126.84	13.98	31.29
49.81	69.15	37.72	49.09	62.89	230.7	21.68	105.49
5.26	13.43	11.14	2.22	33.23	25.32	9.32	8.45
6.37	1.11	3.77	4.66	2.42	4.54	6.65	7.74
25.4	148.14	15.7	101.31	3.05	8.77	37.91	32.54
28.53	10.64	24.3	39.27	41.2	21.85	49.21	279.98
72.67	96.51	15.38	329.85	17.77	69.47	6.43	341.36
4.11	3.02	15.53	7.25	25.06	86.99	5.92	6.11
5.49	24.42	23.68	6.77	19.84	1.32	9.25	35.06
30.02	12.09	90.98	33.37	83.09	7.96	28.01	33.74
26.34	26.93	4.1	50.99	35.35	35.6	12.54	43.46
2.06	1.74	4.61	2.25	1.22	1.69	1.91	10.03
152.82	27.36	51.65	62.87	10.63	13.07	53.79	14.49
6	92.97	90.09	1.85	28.68	42.43	30.76	4.35
6.18	4.55	8.84	31.61	11.53	15.39	8.66	7.01
33.43	13.72	37.18	4.31	44.73	22.28	105.84	37
79.78	3.27	15.24	79.96	110.45	3.04	155.63	27.36
1.62	3.68	3.2	1.23	1.15	4.27	1.54	1.81
42.68	7.42	26.19	41.59	25.3	4.13	23.01	1.09
11.55	36.75	29.73	8.62	52.26	23.29	48.58	88.35
11.31	20.95	69.37	21.89	8.14	4.69	8.49	36.85
19.36	7.86	83.62	83.04	49.54	9.4	3.18	9.89
28.09	7.97	4.85	29.23	70.57	13.26	7.16	17.92
22.77	50.86	14.23	3.43	5.88	2.92	13.56	7.64
83.3	9.54	70.38	87.86	35.27	46.92	12.14	101.13
39.63	13.57	24.04	22.88	19.31	28.98	10.14	2.75
6.78	5.24	29.3	3.1	6.69	11.71	7.44	1.09
63.65	1.13	15.08	9.63	23.93	26.41	31.98	12.35
27.98	10.76	95.75	166.41	5.94	105.98	68.1	45.16
9.58	2.98	2.89	1.7	2.75	6.73	15.95	3.75
23.22	11.32	7.98	102.67	18.28	45.88	52.94	37.08
44.64	9.07	109.65	5.32	9.95	10.49	20.06	6.28
4.07	46.51	4.5	70.5	17.45	3.43	31.38	29.42
8.67	11.59	11.09	8.34	14.35	7.8	3.7	7.42
12.19	9.96	9.41	2.61	6.61	11.87	20.91	15.15
15.25	17.3	3.3	2.05	3.8	11.91	1.17	2.83
12.88	38	58.95	12.37	14.25	6.21	48.74	30.48
4.65	4.09	9.97	2.81	4.04	3.51	2.74	3.65
27.53	59.83	14.74	80.9	135.51	39.19	53.6	46.2
9.39	8.24	26.48	29.76	54.61	33.28	60.24	14.83
12.08	18.63	1.62	13.46	3.85	5.69	10.27	9
48.16	1.7	20.62	9.89	65.43	28.32	68.42	10.64
84.16	13.61	7.58	33.9	32.73	31.65	42.51	44.03
15.11	9.73	113.71	68.7	24.94	42.79	4.34	37.88
1.77	1.18	2.34	1.55	2.65	1.09	2.35	1.86
4.13	5.93	31.19	102.3	39.24	8.07	5.28	20.95
53.24	38.67	84.93	98.37	49.68	18.48	37.64	60.33
7.43	33.29	37.73	55.32	6.34	25.73	19.49	24.92
8.44	139.25	119.05	750.85	127.96	15.23	72.41	79.25
22.82	7.83	7.41	22.19	14	15.62	12.05	23.13
32.38	7.57	30.64	6.26	9.14	18.27	55.03	33.15
3.44	7.23	2.13	8.76	6.48	7.75	3.04	1.69
84.24	54.35	196.64	126.52	230.8	181.41	44	62.46
456.77	86.76	18.16	47.34	92.4	88.93	198.16	58.63
17.75	7.53	4.8	4.62	18.29	2.71	10.61	8.15
11.46	6.57	5.67	16.45	27.39	164.68	28.68	19.64
186.25	1.02	112.96	117.8	190.63	70	112.08	29.19
20.7	40.28	156.22	45.41	18.93	28.18	114.71	225.15
27.23	5.25	43.68	60.12	22.97	45.06	6.69	31.21
6.81	8.46	5.99	3.94	14.12	24.68	1.59	1.1
1.78	5.76	5.76	4.93	11.97	26.77	6.76	3.23
162.94	19.33	2.48	55.71	33.58	54.06	111.5	63.39
7.04	5.58	9.14	17.93	23.54	18.61	1.74	3.34
53	16.47	10.98	1.83	12.53	24.02	19.38	4.91
12.53	21.01	3.59	8.53	43.39	23.95	7.13	21.36
82.67	99.39	79.69	5.83	78.52	54.29	111.67	97.12
90.96	158.5	146.78	106.01	116.66	204.08	5.25	105.85
16.46	10.26	7.93	1.75	5.06	6.98	8.15	35.28
27.03	85.16	9.64	22.22	56.01	5.91	54.43	55.68
8.66	24.99	4.85	10.86	16.56	44.5	22.67	11.23
55.71	9.59	21.75	22.84	23.51	26.23	54.93	13.19
5.61	37.91	110.1	83.56	41.63	28.08	149.82	59.74
13.96	9.23	14.1	3.52	8.94	2.29	1.66	4.68
12.58	17.94	29.34	1.31	24.44	32.35	48.04	25.59
30.87	111.01	50.8	44.67	32.56	12.34	7.95	113.07
22.59	3.68	8.8	4.31	13.59	4.44	23.27	10.37
30.38	10.32	27.36	59.11	126.77	24.68	49.98	8.48
25.8	24.77	1.71	77.93	11.94	79.29	9.92	10.56
5.94	3.41	16.52	5.35	1.58	7.35	2.89	4.03
13.28	11.72	6.14	34.34	3.71	17.39	7.62	5.45
25.18	28.9	41.93	2.41	37.08	6.66	18.96	1.88
14.24	10.08	8.69	1.38	32.98	9.98	10.67	3.7
3.81	13.04	6.85	6.79	3.81	15.52	16.82	8.31
33.86	27.59	4.15	1.96	12.53	20.43	4.52	14.99
2.32	3.14	1.79	1.72	1.6	1.22	4.99	1.98
54.12	73.14	12.49	39.93	64.75	50.23	7.06	25
1.75	2.52	6.7	10.57	5.79	5.41	2.71	2.17
13.75	29.48	38.83	15.59	31.53	44.39	19.79	7.87
53.52	37.89	3.66	8.26	64.48	25.51	40.86	17.72
4.95	15.32	12.15	11.09	9.04	8.29	39.82	15.25
7.24	7.57	16.81	13.13	4.58	25.59	20.22	11.36
6.01	20.65	4.58	11.79	4.21	18.73	2.98	2.13
44.18	5.51	10.65	88.73	78.84	19.67	65.42	15.25
2.73	27.99	8.9	24.36	1.53	3.72	11.66	3.53
36.41	26.19	40.75	14.04	15.01	99.93	55.18	22.99
200.6	53.05	135.43	10.17	34.23	29.25	71.91	42.69
50.23	98.75	41.37	78.59	44.61	32.32	29.96	74.62
5.15	4.67	14	16.24	9.15	9.13	4.3	12.26
17.19	2.32	1.61	6.07	16.61	9.58	11.37	16.36
2.28	1.82	1.16	2.74	1.49	1.21	6.92	7.25
2.34	1.24	1.85	1.19	5.72	4.92	2.27	1.56
80.39	46.21	117.92	297.34	72.11	89.33	40.56	23.44
27.54	21.14	5.93	20.41	10.14	8.07	3.25	3.9
8.52	2.71	2.25	4.66	5.34	3.22	6.2	1.67
1.62	40.95	13.74	1.07	87.67	148.22	222.12	53.79
15.9	50.95	46.72	9.06	53.78	18.14	8.61	31.27
11.34	3.83	113.98	100.03	108.17	21.36	276.69	67.32
4.72	13.57	28.61	11.7	11.97	4.47	2.49	4.74
10.2	13.33	5.17	8.27	24.19	36.96	27.63	11.6
3.48	52.53	20.35	20.47	27.71	76.13	11.11	35.11
1.11	2.69	1.59	3.31	2.95	3.8	3.35	5.06
10.75	3.15	3.38	8.59	37.89	16.93	5.66	34.27
3.3	13.37	11.41	16.49	11.4	6.01	15.21	4.71
19.34	111.39	19.25	17.71	16.42	48.42	68.25	64.64
13.48	6.43	16.75	8.88	3.1	19.43	5.99	2.36
20.56	27.58	26.58	64.13	48.82	1.73	25.34	26.94
1.81	3.84	1.46	1.86	2.2	19.71	3.93	2.88
165.89	1.75	156.37	133.18	77.2	45.4	89.63	33.33
39.16	71.24	60.17	19.38	110.52	54.66	13.44	8.52
1.93	4.64	8.57	22.54	2.23	23.67	8.71	11.27
38.05	7.24	26.7	87.19	71.6	47.32	8.23	19.42
9.02	37.29	25.18	5.82	1.5	36.64	58.05	4.35
8.47	11.89	6.05	1.65	29.26	2.97	8.1	41.14
4.53	21.48	7.25	22.82	5.71	39.49	46.64	37.77
44.52	73.5	9.09	27.16	25.99	6.1	13.99	18.85
16.47	2.62	3.13	3.96	1.69	20.67	26.22	9.57
4.39	7.72	33.97	7.86	10.6	25.11	16.21	3.13
6.23	5.07	1.26	3.12	1.78	5.29	2.17	3.01
127.97	268.63	63.96	72.31	200.79	280.92	100.2	206.09
2.94	4.64	8.15	1.11	1.64	1.26	1.68	2.6
22.89	1.02	10.72	28.12	50.34	5.01	34.09	5
28.93	70.42	28.75	18.14	21.25	6.2	2.8	29.52
107.85	8.27	46.63	82.4	15.18	130.25	76.95	62.86
45.45	58.38	6.68	2.64	1.36	12.78	8.55	20.54
2.61	18.94	15.01	2.65	2.79	2.19	3.11	7.59
20.14	16.77	7.02	15.14	3.19	9.61	7.57	11.97
1.91	1.68	4.21	1.32	2.37	1.52	6.41	2.85
10.42	61.32	42.53	18.45	45.49	5.18	7.48	18.79
2.5	50.4	6.86	4.3	7.53	42.64	61.87	33.56
1.43	1.87	1.66	2.21	10.87	1.59	1.07	3.31
34.93	21.79	146.65	187.05	188.9	173.81	195.52	309.63
6.6	14.75	15.32	1.39	3.77	1.85	2.4	8.04
1.93	2.31	3.03	13.33	38.17	8.8	6.29	13.63
32.18	37.56	8.44	35.82	36.63	56	36.91	95.27
