7.26	9.52	36.06	42.54	78.82	132.73	41.54	27.93
27.1	45.64	1.38	185.69	17.4	18.97	5.41	30.2
30.42	47.47	69.54	50.13	92.03	3.11	52.63	47.35
11.47	5.22	9.34	32.61	8.33	1.22	10.23	1.77
6.1	6.21	27.54	9.66	26.17	15.3	10.27	13.92
1.77	10.17	12.54	18.94	25.06	7.27	24.08	2.16
71.61	15	40.75	17	14.03	156.44	40.66	36.31
23.21	3.88	10.01	13.45	39.81	41.8	21.64	12.19
71.75	57.45	179.66	70.33	83.5	108.62	78.44	17.26
4.59	4.99	2.79	1.37	9.43	1.46	33.62	6.79
3.86	1.56	4.84	2.69	1	11.42	1.2	3.42
1.07	2.54	3.64	1.01	1.26	6.43	3.1	1.97
36.19	109.24	67.63	52.57	97.66	2.16	42.35	12.59
17.54	28.09	19.23	5.36	23.3	5.31	13.4	27.85
34.7	25.14	23.99	85.04	6.61	53.48	6.87	62.8
6.06	12.04	4.14	1.45	1.49	4.85	1.81	1.64
39.13	33.41	6.52	2.88	62.51	25.23	5.89	48.2
20.47	26.48	19.43	13.56	17.37	17.34	36.45	20.63
124.07	13.43	94.75	10.41	44.1	5.58	66.59	38.88
37.68	101.19	34.68	12.68	36.51	17.44	14.18	5.52
4.35	4.45	3.16	29.27	2.12	33.6	27.77	9.31
18.67	56.3	14.46	41.48	55.73	7.77	20.92	10.7
3.06	3.09	11.14	13.23	1.67	6.42	17.14	8.59
23.2	9.81	6.15	10.11	38.25	5.28	7.09	26.48
17.92	11.22	101.65	48.54	70.18	155.18	61.67	43.22
3.69	10.72	6.59	7.63	5.15	17.96	3.09	18.3
91.8	5.47	28.28	26	13.42	9.71	9.53	32.76
9	19.13	202.66	62.95	39.29	58.03	140.92	74.52
1.53	1.3	3.84	3.6	4.36	1.1	1.9	1.46
4.69	22.97	4.83	18.17	34.87	25.39	16.24	1.29
14.32	6.23	16.38	11.13	46.03	19.94	7.36	21.33
74.15	88.36	32.04	43.07	57.71	35.87	23.39	45.18
383.48	115.82	13.6	59.16	199.78	119.47	128.47	58.55
9.11	25.75	4.29	1.52	12.62	2.81	15.93	13.99
