163.4	28.7	255.9	28.3	31.1	45.7	73.5	93.4	
143.4	340.9	43.4	182.5	167.5	102.9	101.1	237.0	
51.1	24.6	25.7	59.8	40.5	23.7	53.9	24.4	
51.1	17.6	50.3	42.2	9.0	80.6	27.9	82.9	
246.9	74.0	47.8	74.2	57.6	46.6	65.9	123.7	
84.1	48.1	68.5	41.7	241.8	46.0	87.0	45.4	
69.2	91.4	22.1	116.8	23.2	61.3	76.3	47.6	
83.1	78.3	67.3	153.6	216.6	3.8	105.7	118.0	
327.2	29.0	134.2	159.0	177.7	124.3	162.3	36.9	
45.2	79.8	28.3	29.0	9.4	60.3	29.5	29.4	
30.1	35.9	190.1	69.7	41.7	45.1	75.6	37.6	
63.5	193.3	61.5	79.5	43.1	109.3	102.8	17.2	
63.1	118.4	131.4	57.9	163.1	82.4	93.7	49.8	
23.2	5.2	9.7	31.6	8.3	1.8	7.2	9.8	
4.2	23.9	1.1	9.7	14.0	6.7	8.9	1.2	
5.8	6.5	26.4	15.9	19.5	27.5	23.4	12.5	
40.7	34.0	40.9	23.2	39.8	20.0	44.0	4.4	
48.7	55.7	45.0	38.8	45.6	12.9	27.9	29.7	
86.4	10.9	145.9	24.2	259.7	123.4	99.3	117.7	
11.3	1.0	36.5	44.1	11.6	4.0	27.2	12.6	
19.6	125.7	66.8	67.9	112.2	102.2	86.7	59.0	
49.3	84.6	18.6	154.8	113.1	15.7	22.3	58.1	
47.7	34.3	13.2	22.8	43.7	20.7	77.2	36.5	
31.4	4.2	54.5	86.7	35.0	96.8	41.4	1.7	
94.0	18.4	44.3	26.9	83.6	37.4	44.3	78.7	
1.8	40.6	55.9	31.7	125.5	84.7	110.1	50.5	
21.9	37.3	21.0	79.8	44.1	224.8	74.6	23.9	
21.8	8.4	6.3	14.8	13.2	8.7	35.0	19.0	
36.2	19.9	132.3	115.7	107.0	88.0	117.7	114.2	
33.9	22.0	7.8	20.5	23.4	63.8	8.3	62.3	
53.0	160.1	8.6	60.3	64.1	129.6	143.7	101.8	
45.4	42.4	233.3	181.6	236.3	172.6	21.9	230.7	
26.7	26.9	83.6	80.5	12.9	32.4	11.7	26.4	
38.1	39.2	26.6	187.1	9.5	126.3	17.5	25.8	
61.5	71.1	174.6	55.7	173.2	107.0	124.3	78.8	
5.6	68.6	5.7	93.7	43.0	47.1	40.3	20.5	
133.1	57.0	6.9	47.7	39.2	12.1	26.3	42.0	
23.9	30.9	50.9	173.3	20.4	10.2	27.1	95.9	
421.7	114.0	458.4	74.4	18.1	474.0	137.1	654.0	
51.5	7.1	14.1	20.6	19.5	10.2	8.4	51.8	
7.8	13.5	19.6	36.8	17.3	25.5	68.3	42.3	
333.1	274.9	62.3	204.5	36.4	76.9	133.6	59.9	
122.7	137.2	104.8	61.6	202.0	73.1	155.8	81.6	
128.9	42.7	40.4	69.6	60.6	169.0	51.7	167.9	
127.7	113.7	10.6	28.5	173.6	270.0	76.8	54.8	
31.2	24.3	29.4	38.3	9.1	30.6	68.4	43.7	
35.7	53.2	45.9	11.5	22.1	27.8	36.0	32.0	
131.2	41.8	23.1	59.4	77.2	154.0	40.3	204.6	
4.3	2.2	27.4	16.4	5.0	5.0	6.6	12.1	
127.1	138.0	120.6	67.0	22.0	251.7	127.7	34.6	
43.8	81.5	111.1	128.2	160.7	138.8	26.4	47.0	
15.3	21.7	34.9	70.2	5.5	26.0	28.5	39.7	
82.9	61.1	31.4	202.4	287.7	342.6	30.1	26.5	
40.4	155.0	333.3	56.9	186.3	47.0	64.8	195.6	
90.1	37.4	190.9	45.8	102.9	33.5	99.2	12.5	
239.9	106.5	84.4	35.2	237.2	307.2	62.9	111.1	
102.9	187.0	58.3	74.9	221.9	71.9	101.3	94.1	
72.9	38.0	95.6	10.5	1.1	200.9	11.0	49.9	
16.5	62.9	9.1	56.6	24.4	14.8	25.6	27.2	
144.4	20.9	146.6	26.6	60.8	167.1	97.5	134.4	
59.3	64.2	80.1	295.5	369.5	118.1	210.2	110.5	
90.5	41.9	47.7	19.3	42.5	66.7	42.7	51.1	
7.2	16.9	7.0	11.6	7.5	4.9	11.2	15.3	
104.8	289.5	96.0	151.6	11.2	182.4	163.1	93.0	
11.4	28.8	23.7	37.7	14.0	10.6	4.1	2.5	
16.5	37.9	30.6	72.7	23.1	20.7	16.1	38.5	
73.1	39.2	62.7	31.5	67.1	89.0	81.2	75.7	
6.6	34.7	17.5	21.3	67.4	35.3	13.9	30.0	
73.9	91.7	205.2	121.6	87.0	98.6	225.6	22.3	
102.5	88.3	71.1	30.2	31.4	44.2	96.1	13.6	
4.5	1.0	3.4	3.3	2.0	2.1	1.7	4.5	
70.5	13.2	19.9	37.4	105.8	49.2	81.2	58.9	
82.2	45.7	125.8	65.6	116.3	78.0	83.3	94.2	
62.5	12.0	17.4	12.4	18.2	33.0	1.7	23.1	
61.6	32.2	54.2	66.0	87.1	113.9	78.0	88.1	
68.3	106.1	108.5	101.9	22.5	105.9	211.0	329.1	
81.9	88.6	107.0	215.9	122.2	45.3	187.5	113.9	
16.6	72.9	5.3	42.9	32.5	16.1	55.9	38.7	
138.5	173.8	117.6	45.6	43.6	107.2	104.7	187.1	
48.5	75.5	116.4	77.5	275.1	126.8	120.8	84.8	
28.1	17.7	37.7	74.4	38.5	30.7	25.1	22.2	
103.3	184.9	15.1	81.0	103.8	21.6	61.5	61.2	
110.7	135.5	30.3	197.8	330.8	365.2	281.2	65.4	
