148.9	19.4	20.2	112.6	41.9	205.7	46.7	87.2	
41.4	97.1	86.4	102.5	99.1	183.1	47.7	84.0	
154.8	303.1	252.2	110.7	74.5	59.7	193.7	361.6	
69.6	161.1	5.2	100.9	125.4	5.3	18.7	94.0	
169.7	345.2	388.0	138.0	671.5	259.7	531.0	304.3	
18.0	1.3	13.2	6.9	5.1	8.5	7.0	17.9	
87.5	127.4	93.4	269.5	49.8	97.3	97.4	10.8	
76.4	69.1	23.8	38.1	37.6	110.4	103.1	75.8	
5.4	31.0	22.9	26.9	16.9	7.1	14.9	14.4	
23.0	25.3	32.2	77.1	10.5	45.3	25.3	22.1	
35.3	74.6	33.9	29.1	71.0	116.6	71.6	6.0	
84.2	280.3	237.1	84.9	208.7	116.5	76.7	151.0	
48.8	34.3	105.7	171.3	65.7	23.5	79.2	31.7	
220.5	75.5	145.6	40.7	65.4	58.4	95.7	204.8	
36.2	11.7	39.4	67.3	34.2	30.3	21.2	88.5	
208.9	407.1	16.4	214.1	93.6	176.2	76.5	185.3	
96.7	100.1	11.8	66.7	54.7	21.1	30.0	26.0	
78.8	156.4	166.6	46.9	155.4	106.7	223.9	68.9	
58.9	97.0	151.8	24.8	51.5	59.1	15.1	48.9	
73.0	288.0	11.9	64.9	56.9	49.0	197.7	120.0	
16.4	142.2	36.3	38.9	33.1	21.2	135.8	28.8	
45.9	25.5	50.2	6.2	50.6	57.0	19.9	77.0	
18.7	3.9	82.4	71.7	9.0	123.0	50.6	74.8	
60.1	113.6	27.6	309.2	132.2	102.3	171.0	187.8	
76.1	13.6	80.4	17.9	77.6	128.7	34.2	53.4	
44.3	74.8	107.9	3.5	31.0	152.9	181.4	12.4	
511.5	353.1	148.3	172.6	141.5	84.0	46.3	115.2	
21.9	89.9	47.2	244.1	120.8	157.6	94.9	210.6	
114.9	142.1	120.3	192.0	198.5	100.6	102.5	168.4	
23.1	48.0	33.6	22.2	29.7	57.2	69.6	30.0	
193.7	323.5	61.1	142.6	68.5	50.4	53.4	88.2	
47.1	37.9	38.7	40.8	5.9	52.6	16.7	62.1	
238.2	48.3	129.2	64.6	172.1	183.5	77.2	197.2	
24.0	17.6	44.5	37.2	78.3	40.6	6.8	45.5	
35.7	48.7	29.4	68.5	48.6	60.4	31.9	68.7	
19.5	45.2	159.0	103.0	88.8	195.2	181.7	47.9	
6.8	48.2	46.1	36.5	18.3	6.4	18.5	53.4	
42.0	116.7	9.3	13.1	42.6	23.6	31.4	187.2	
129.9	80.0	209.4	174.5	72.0	182.7	12.7	231.6	
106.3	32.9	79.0	103.3	8.8	50.9	47.5	58.0	
1.3	33.8	26.6	34.1	86.0	26.5	11.7	11.2	
102.9	222.8	175.2	86.6	125.4	21.3	88.8	43.6	
53.7	41.4	90.4	88.0	130.0	34.3	28.8	61.4	
12.2	9.7	22.7	6.0	18.4	23.9	7.2	30.9	
86.6	104.5	190.4	436.9	44.3	32.0	48.0	40.7	
85.3	63.7	64.8	29.1	40.0	72.3	195.1	41.0	
37.2	71.8	145.7	47.7	34.5	57.9	49.4	54.6	
32.8	156.2	111.4	325.7	178.8	21.1	36.2	94.2	
57.5	171.5	5.2	127.9	87.8	82.8	71.0	233.3	
88.7	103.4	66.6	174.1	211.9	105.7	320.9	165.8	
5.9	17.4	8.3	7.1	19.9	29.2	17.9	4.0	
117.6	19.6	97.2	6.1	60.5	56.2	50.3	72.8	
50.7	28.5	128.3	44.8	75.1	46.1	130.0	60.2	
49.1	69.0	99.8	169.8	57.2	23.1	81.6	63.4	
41.4	93.2	159.2	94.0	34.8	164.5	48.9	72.7	
4.3	21.7	24.2	4.8	16.2	2.4	61.0	4.9	
35.0	19.7	27.9	49.7	18.0	28.3	15.7	68.7	
51.8	7.1	27.1	25.2	56.8	40.9	10.4	59.4	
143.8	100.1	99.1	45.6	186.2	45.5	128.6	57.2	
51.9	39.0	11.4	19.7	32.1	14.3	22.1	32.7	
117.9	70.8	320.2	58.6	497.9	136.1	188.6	102.3	
238.9	71.6	211.6	89.2	126.7	156.8	274.0	234.6	
33.4	71.9	20.5	70.1	6.6	68.7	10.7	29.9	
79.9	69.5	347.2	94.3	164.0	218.3	37.5	203.2	
61.8	11.2	22.4	51.7	4.7	170.1	75.9	19.9	
175.0	94.3	177.4	69.6	78.4	22.7	153.1	154.5	
312.4	53.4	65.8	26.5	250.4	302.3	238.0	38.6	
126.9	210.5	62.3	153.0	111.8	266.1	174.0	160.8	
51.9	13.6	50.3	13.2	18.4	38.5	44.8	47.3	
132.3	91.2	21.7	64.0	205.7	30.5	33.6	312.1	
27.3	167.1	111.0	108.1	45.6	73.6	142.5	52.7	
110.9	78.0	90.0	42.3	35.6	84.0	221.6	59.1	
85.9	42.7	51.4	64.3	32.1	65.2	12.2	30.8	
86.9	8.0	148.0	176.4	91.7	18.7	168.6	48.6	
35.1	47.2	52.8	19.7	30.1	66.0	49.1	24.5	
98.8	132.8	85.4	205.0	26.2	83.3	40.0	85.1	
72.9	25.4	186.7	97.1	55.4	95.0	232.3	73.1	
62.7	14.7	48.1	93.4	87.6	80.8	77.6	72.0	
30.2	247.6	78.4	50.7	50.4	75.1	209.3	75.2	
36.9	39.1	19.8	73.8	73.7	37.1	51.0	25.0	
100.8	324.7	190.6	69.6	102.9	64.3	28.8	144.0	
29.3	65.7	63.5	6.0	102.8	22.7	22.6	25.3	
98.9	30.4	42.5	57.4	44.2	133.8	71.5	24.4	
100.9	81.1	58.5	55.4	98.8	161.5	24.9	143.4	
432.5	165.6	93.1	42.1	28.8	42.3	108.7	249.6	
100.2	48.0	3.4	252.2	330.3	22.7	347.8	302.6	
9.3	6.8	8.5	19.1	4.1	13.7	19.9	2.8	
151.5	34.9	39.0	14.8	33.9	23.9	20.6	67.4	
32.4	113.6	160.0	54.7	108.3	35.1	82.0	98.1	
41.3	30.0	25.8	78.2	26.2	54.1	78.1	9.7	
145.4	155.8	51.7	115.1	33.7	72.3	272.5	141.9	
23.6	50.0	60.6	59.7	237.9	19.2	44.2	21.6	
277.3	89.5	94.3	15.0	246.4	103.4	22.0	62.2	
57.7	23.5	7.8	138.0	19.9	4.8	27.4	26.1	
31.3	48.3	56.5	8.3	31.7	89.0	24.2	40.4	
15.6	39.2	15.0	49.8	53.8	41.4	55.5	32.7	
17.5	18.5	76.6	40.1	16.9	22.3	10.1	14.1	
58.0	18.9	245.3	185.1	107.2	105.3	40.9	32.2	
4.5	2.2	2.7	1.1	5.6	1.7	1.7	3.4	
62.4	17.6	52.0	17.6	119.5	24.0	92.3	37.1	
5.0	17.0	27.7	18.8	43.5	9.3	67.6	1.8	
137.6	118.6	80.5	27.1	66.0	84.3	83.0	15.7	
159.0	231.8	446.3	89.8	132.9	139.0	392.5	191.6	
302.7	176.4	48.3	63.3	46.5	337.3	216.8	67.0	
101.6	58.5	89.9	39.9	27.9	49.6	154.8	68.1	
41.3	20.3	76.5	46.6	41.5	47.8	17.6	28.4	
27.7	33.7	11.1	11.7	39.9	7.3	10.4	34.5	
21.8	7.3	8.8	17.8	4.7	1.9	18.1	9.9	
28.8	104.0	39.3	35.9	91.8	42.3	142.5	84.3	
102.0	143.4	162.9	97.4	45.9	66.8	169.0	147.2	
286.6	176.5	158.2	163.3	32.5	112.6	60.4	105.8	
14.5	5.5	42.9	85.6	34.8	22.0	25.5	18.9	
14.2	5.4	19.7	26.8	30.6	11.9	9.2	8.7	
3.0	23.8	3.3	9.7	7.1	21.8	21.5	28.9	
7.5	19.7	22.2	10.5	19.5	7.0	1.0	12.2	
85.8	128.0	178.4	123.0	63.4	388.9	52.0	172.0	
86.7	42.1	16.3	25.9	16.4	13.9	41.1	81.7	
176.1	287.8	617.9	298.7	137.2	141.9	110.2	164.2	
75.7	52.8	62.0	36.6	51.7	78.9	36.6	79.8	
36.5	78.3	168.8	57.6	45.5	86.5	57.3	99.1	
20.5	62.3	121.6	12.1	23.9	85.8	117.5	35.8	
152.1	96.9	214.0	229.5	236.6	151.6	42.2	433.0	
83.8	23.9	30.6	81.5	18.1	5.6	36.3	86.7	
20.8	4.9	10.1	27.2	57.5	36.6	28.6	25.7	
116.2	25.2	127.6	32.7	122.5	74.7	159.2	113.8	
80.1	108.9	107.6	35.7	54.8	12.6	171.8	9.8	
1.3	0.2	0.8	1.4	1.8	2.4	0.7	0.7	
120.7	76.9	40.0	87.4	48.7	124.4	19.7	58.6	
234.9	46.3	265.5	475.7	141.8	43.0	364.8	599.1	
12.2	170.1	51.5	58.6	48.4	4.5	18.8	18.8	
132.4	21.6	57.5	30.7	157.7	57.4	62.2	12.4	
139.7	61.2	91.3	56.9	29.2	104.9	53.4	218.1	
140.6	81.3	79.5	262.9	41.6	152.7	126.9	110.0	
66.8	141.4	26.1	136.0	200.8	205.4	43.5	152.6	
7.6	11.8	34.4	9.0	36.5	25.7	16.9	21.3	
113.6	210.8	64.4	9.9	60.9	206.0	145.7	130.2	
50.2	121.5	36.7	311.5	94.1	67.6	103.0	68.4	
10.3	12.9	25.1	16.4	4.5	17.5	4.6	16.3	
67.3	149.6	55.7	115.7	189.3	46.3	28.0	20.1	
26.1	65.3	43.5	35.8	13.9	8.9	3.5	11.7	
33.6	85.0	10.7	39.2	46.6	101.0	18.7	45.6	
88.1	33.2	14.5	61.1	37.9	3.9	32.1	42.1	
53.4	60.8	117.3	39.9	115.2	365.8	215.2	171.3	
38.8	35.5	15.2	33.0	13.8	17.3	16.8	78.7	
34.8	35.2	37.3	52.5	25.9	14.7	9.8	47.9	
3.2	19.4	1.9	10.2	7.6	2.2	8.4	7.4	
46.9	34.2	6.2	90.1	35.4	71.2	19.3	17.7	
80.5	88.6	79.1	37.3	95.5	51.4	28.9	51.8	
71.4	4.3	22.6	56.8	11.4	70.6	8.3	52.5	
22.6	52.6	18.0	2.4	73.3	27.2	25.2	44.5	
131.0	39.0	439.5	335.0	115.0	178.6	48.8	308.6	
131.6	65.1	49.0	4.5	115.1	17.3	24.4	232.9	
63.0	190.4	360.6	172.5	86.3	137.5	143.9	104.8	
38.2	30.9	67.7	63.3	40.4	22.3	75.4	58.6	
19.3	40.6	40.5	4.3	3.4	24.4	26.4	18.7	
49.1	41.1	67.3	81.5	98.1	79.4	36.5	38.6	
