56.0	173.0	62.9	19.5	115.1	139.1	31.8	53.9	
209.2	384.1	339.9	215.3	131.9	54.0	897.5	99.5	
9.0	64.5	34.6	81.0	146.4	21.5	17.8	10.4	
212.1	67.8	40.8	64.5	159.4	16.9	67.7	214.2	
51.3	30.3	43.7	4.0	48.1	34.8	5.5	21.4	
11.4	22.5	29.4	12.9	4.7	16.3	6.7	41.7	
57.1	33.6	79.8	171.5	22.2	55.9	47.4	28.8	
24.3	45.1	13.6	19.8	71.6	68.2	28.7	71.7	
36.1	19.3	83.5	6.6	65.3	9.4	43.6	16.3	
11.0	48.7	33.2	3.8	13.3	9.4	55.8	79.4	
194.9	17.3	179.7	19.2	37.9	64.0	190.4	93.1	
328.3	116.6	156.9	85.4	101.8	165.7	166.7	218.0	
149.2	94.9	15.8	61.2	121.9	130.4	130.5	133.0	
137.8	690.7	149.3	477.3	233.1	230.0	88.5	64.1	
14.7	16.5	21.9	10.2	13.8	6.6	9.8	16.2	
98.0	61.4	13.1	9.2	73.8	61.2	40.3	64.9	
103.9	92.9	188.1	48.4	73.6	39.5	21.5	56.4	
80.0	12.0	17.4	21.5	107.5	69.3	17.4	48.7	
284.5	134.1	154.3	94.4	157.5	75.4	187.6	461.4	
196.7	295.7	37.8	141.1	159.4	211.3	84.4	227.5	
78.3	32.5	54.0	89.1	57.8	45.4	64.5	35.9	
130.5	17.7	59.0	190.7	105.7	110.5	44.8	53.2	
55.1	37.3	160.4	84.4	66.6	263.7	42.9	246.3	
71.1	174.9	6.1	36.6	71.4	52.4	102.6	93.1	
87.6	281.5	155.5	154.6	87.4	77.1	90.8	159.6	
154.9	87.3	22.7	71.9	148.8	153.1	44.1	13.8	
169.1	86.2	28.4	7.9	13.4	99.5	86.1	79.8	
39.6	7.0	73.0	26.6	104.5	117.0	15.7	262.1	
63.2	320.3	57.3	106.9	77.3	193.9	601.2	139.5	
57.1	36.9	54.3	78.8	68.3	33.2	22.0	118.9	
69.9	62.5	80.9	29.7	161.8	60.2	67.6	154.9	
91.1	75.4	259.4	43.9	119.4	13.0	81.6	43.0	
78.5	105.3	25.2	6.5	30.5	34.4	66.4	37.7	
3.8	23.2	49.8	3.9	41.5	16.7	66.7	10.5	
59.8	18.0	3.2	18.1	39.4	16.7	17.6	47.9	
59.2	68.0	81.1	159.9	54.9	60.3	11.2	208.7	
176.6	112.0	152.6	54.4	65.2	106.9	40.4	305.8	
142.5	83.8	100.7	125.7	91.4	50.3	45.7	406.0	
15.4	14.9	8.8	49.7	6.3	9.3	5.7	43.0	
107.2	68.6	86.4	48.4	80.2	96.4	17.4	28.9	
2.9	2.6	16.3	10.7	1.7	7.3	18.2	10.4	
32.3	18.9	52.8	47.3	39.8	40.1	28.2	27.3	
154.3	35.3	5.5	53.9	18.6	20.7	69.6	15.2	
37.9	96.2	95.1	143.9	303.8	179.5	120.8	140.3	
17.1	20.9	77.4	16.5	6.4	36.3	31.0	19.4	
12.4	56.0	20.7	6.8	78.8	33.9	87.7	46.0	
459.3	79.9	75.5	359.6	233.5	430.9	165.5	184.6	
24.2	58.4	365.7	89.6	90.0	82.8	8.1	158.6	
157.6	71.8	66.3	184.2	101.5	118.5	34.0	62.7	
4.1	8.1	6.9	4.6	3.7	14.8	1.8	10.9	
41.7	11.1	9.9	1.6	16.0	5.7	10.0	9.5	
62.6	30.1	115.4	195.4	25.5	66.2	266.8	116.1	
14.9	24.6	107.3	50.9	105.5	53.6	61.4	43.6	
8.1	2.5	34.4	38.4	30.9	21.3	10.6	36.6	
25.3	15.6	19.3	26.3	29.6	9.3	11.1	66.8	
29.9	9.8	124.9	172.8	41.5	109.7	229.2	32.8	
170.0	125.4	274.5	151.8	219.4	180.0	77.6	47.4	
