3.78	4.21	3.9	3.85	3.77	3.71	4.49	3.81
2.59	2.46	2.89	2.87	2.81	2.7	2.78	2.83
15.32	15.71	12.46	16.8	18.76	17.1	16.48	13.57
53.1	45.61	53.33	44.66	50.43	54.65	41.69	52.11
26.46	30.12	31.2	27.44	26.14	29.36	26.24	27.13
12.88	14.71	11.96	13.96	11.83	12.55	12.82	12.65
21.16	20.11	22.69	20.21	18.76	23.8	23.79	21.65
13.23	11.01	13.1	12.62	12.46	13.8	13.53	11.92
78.94	86.08	81.13	82.82	79.89	85.69	84.97	76.05
17.43	17.94	16.75	15.21	21.85	15.64	15.72	16.39
32.67	29.39	36.04	27.59	41.33	28.57	35.89	35.95
6.34	7.15	7.36	7.45	6.66	8.25	5.81	7.36
44.15	42.6	46.09	51.1	42.89	48.86	49.73	47.25
23.57	21.6	17.62	19.93	16.94	17.71	18.15	19.14
49.58	56.3	63.83	61.23	62.57	44.65	54.54	50.64
24.56	23.89	32.1	31.17	29.64	28.58	28.03	35.05
29.79	33.44	32.89	33.21	29.34	31.16	27.83	33.01
12.44	11.63	12.67	12.98	11.93	12.66	12.55	13.46
11.46	12.33	10.44	10.29	12.63	9.11	11.38	12.63
6.03	5.86	7.65	6.79	6.43	6.69	7.22	5.23
1.1	1.76	1.05	1.91	1.75	1.87	1.84	1.8
4.41	3.62	4.95	3.46	3.96	3.72	4.25	4.15
61.12	71.64	58.74	61.67	66.3	67.82	56.52	66.92
13.69	18.51	16.69	15.22	15.33	19.84	14.99	19.07
13.17	11.58	14.47	10.68	12.47	11.23	11.53	13.27
4.77	4.7	4.14	5.93	5.88	5.26	4.94	5.2
7.79	7.49	7.13	7.97	6.46	6.3	6.13	5.87
8.43	7.04	7.22	8.41	7.3	7.88	7.05	6.43
22.68	21.7	20.15	20.66	18.99	18.9	19.34	21.66
6.03	4.62	4.53	4.64	5.01	4.92	4.74	4.85
8.78	8.1	6.75	6.39	7.87	8.29	8	7.97
30.32	34.38	30.14	33.96	28.33	35.96	29.29	39.27
9.65	9.6	8.75	9.42	9.33	9.81	8.92	10.12
23.67	23.36	22.78	20.29	20.16	25.5	22.2	23.58
7.57	7.06	8.67	7.91	7.83	9.1	10.15	8.38
19.76	19.52	18.04	17.34	22.33	17.74	18.95	15.28
27.71	31.76	32.69	27.97	30.48	29.69	32.92	28.65
20.22	25.08	24.13	24.17	23.58	26.23	23.26	22.7
24.23	23.33	21.02	24.22	25.77	21.36	22.93	27.55
25.41	23.22	23.73	27.62	28.35	26.3	24.67	21.63
45.87	46.46	45.38	36.88	39.23	41.48	44.11	37.58
25.81	29.2	30.82	30.19	30.84	25.72	28.4	29.39
9.38	9.27	8.72	8.15	9.12	9.4	8.41	8.55
10.7	9.9	10.02	9.37	10.25	9.1	10.12	10.01
34.16	27.46	25.07	26.36	26.19	23.4	27.65	32.21
35.93	33.38	32.03	31.17	33.95	28.41	35.36	33.36
16.5	16.61	14.15	13.4	17.59	14.25	12.38	15.56
45.94	51.72	49.24	56.17	45.39	41.92	46.44	48.81
1.88	1.8	1.82	1.87	1.79	1.75	1.85	1.83
64.74	79.1	69.98	76.24	72.31	72.41	85.05	61.3
20.01	17.62	19.3	22.55	17.49	19.67	23.53	20.69
13.39	12.77	11.24	11.33	12.24	10.76	11	11.45
1.38	1.44	1.4	1.46	1.46	1.38	1.39	1.46
15.98	14.58	15.67	15.82	14.8	16.03	14.84	14.07
4.5	4.49	4.93	5.13	5.37	4.78	5.96	4.19
1.19	1.43	1.34	1.41	1.55	1.49	1.49	1.37
74.33	65.49	63.81	69.36	65.22	80.39	58.35	63.3
21.47	25.38	24.58	23.36	25	17.51	23.41	21.35
26.38	30.73	22.01	31.08	27.24	28.44	29.24	25.96
52.16	49.03	55.08	45.46	44.63	51.89	39.81	54.54
34.14	37.44	28.07	31.45	27.68	29.22	26.51	25.49
13.97	17.64	18.86	15.96	15.31	18.95	19.23	14.95
44.52	45.96	40.13	37.78	49.46	38.87	39.99	46.84
1.49	1.53	1.41	1.41	1.54	1.44	1.45	1.43
7.63	7.52	7.93	8.59	8.45	8.15	7.32	7.8
6.87	5.71	6.08	6.08	7.03	5.26	6.59	7.31
2.16	2.19	2.29	2.61	2.22	2.31	2.61	2.38
28.59	31.04	29.08	26.83	33.31	28.99	27.56	25.43
7.12	8.43	9.45	7.07	7.91	6.95	9.09	7.22
40.28	34.13	36.4	39.73	38.49	34.96	36.46	30.68
47.35	47.19	44.17	46.88	47.28	47.32	56.35	52.41
67.64	62.08	55.02	79.15	53.61	63.65	60.88	59.29
15.27	13.55	11.93	12.77	11.27	12.26	14.62	11.2
12.35	10.84	10.37	10.65	11.76	9.55	10.54	11.33
16.37	13.76	15.5	14.82	12.48	13.63	16.15	15.33
31.14	30.41	28.85	31.19	32.54	27.1	32.43	33.01
18.95	16.68	15.37	16.03	15.57	13.95	14.18	14.04
15.68	17.6	16.27	16.4	18.45	17.24	15.8	17.82
21.5	23.81	23.38	19.67	24.21	23.46	19.92	21.69
7.29	7.57	6.6	6.9	6.68	6.58	6.39	6.39
31.77	22.6	24.07	21.44	29.32	25.77	28.06	24.83
60.69	54.14	45.35	53.19	51.71	57.89	55.31	50.13
7.46	6.81	8.12	8.39	8.11	6.66	7.33	6.69
8.39	6.14	6.91	7.75	6.95	6.98	6.94	7.59
31.05	42.01	37.62	42.5	36.64	41.09	31.25	38.4
8.94	9.03	7.02	8.16	8.64	11.33	9.4	9.85
78.73	68.66	64.45	66.04	64.62	54.6	67.75	67.06
11.82	9.8	12.72	10.76	11.5	9.18	8.8	11.16
21.09	21.29	22.61	19.18	22.71	24.97	22.96	19.73
23.06	23.45	23.53	20.77	22.94	22.26	21.57	18.34
44.48	44.89	45.03	47.26	38.39	39.76	36.78	47.69
48.65	48.31	55.02	46.75	43.66	48	51.35	46.55
7.82	6.29	7.96	8.46	6.72	7.47	6.88	6.36
79.15	74.79	86.6	63.74	85.22	78.13	69.94	85.46
34.88	39.09	32.05	30.72	34.97	35.46	38.28	31.11
22.67	25.72	25.67	26.28	28.16	28.46	25.53	23.67
11.96	11.44	9.86	11.67	12.22	9.83	10.95	10.62
18.81	17.06	18.86	16.15	14.41	16.4	17.28	16.02
13.99	13.69	12.13	16.01	13.37	14.05	15.92	13.06
33.1	28.69	27.82	31.14	36.63	28.22	27.22	35.54
31.24	29.38	30.18	31.41	31.03	33.72	28.67	30.39
13.12	13.6	14.04	11.66	12.29	9.84	13.39	11.54
30.48	24.62	23.67	24.29	27.7	25.47	31.29	21.82
32.21	33.5	34.81	30.05	32.89	32	32.29	38.37
34.31	37.59	41.07	32.37	40.87	35.29	42.07	33.5
58.23	59.88	67.6	59.63	51	54.87	57.54	57.1
7.94	9.96	8.51	9.55	10.2	8.98	9.16	8.8
12.28	11.8	14.09	13.02	12.95	13.32	13.44	13.24
26.45	28.95	33.48	31.57	29.52	30.62	33.55	30.56
57.66	72.92	60.81	66.47	59.2	58.1	59.33	65.15
2.06	1.93	2.27	2.06	1.83	1.85	2.55	1.88
103.07	67.43	87.96	68.04	80.35	88.77	91.4	83.37
9.5	11.8	9.18	11.35	11.19	9.06	9.13	8.85
7.86	5.77	8.11	5.93	7.54	6.72	6.55	7.63
2.64	2.82	2.76	2.64	2.91	3.4	3.39	2.86
10.6	9.97	11.42	13.02	9.84	9.79	13.74	11.62
